,Type,Item,NumObs,TotCnt,TotMod,AvgCnt,AvgMod,Tstat,AvgErr,PctErr,PctRMSE,MAPE,CorrCoef,SumSqErr,MeanSqErr,Miles,kVMT,kVHT_FF,kVHT_CTime
38,AADT 10k to 30k,FSUTMS Pct Error,32,323114.746918,325751.4891667201,10097.3358411875,10179.734036460002,0.0902343995683605,82.39819527250256,0.8160389687782446,25.756428140871016,22.374335320966352,0.7662463745660726,216438667.80305117,6763708.368845349,7.966999999999999,84.67993195523457,114.95208856917326,133.9546688309118
39,AADT 30k to 50k,FSUTMS Pct Error,5,106202.27410000001,110727.22829724112,21240.454820000003,22145.445659448225,0.698638300639741,904.9908394482227,4.260694260633646,9.47348804153415,7.9030676209615525,0.8347708268875959,20244984.605092473,4048996.9210184948,3.4050000000000002,77.28721599172914,76.06038748887865,81.5433381663423
40,AADT 50k to 65k,FSUTMS Pct Error,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,AADT 65k to 75k,FSUTMS Pct Error,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,AADT > 75k,FSUTMS Pct Error,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,Freeways,FSUTMS Pct Error,9,156875.63700000002,158193.12641987953,17430.626333333334,17577.01404665328,0.05432565113401914,146.38771331994576,0.8398304829700942,9.986164237601853,8.812031467219182,0.976176474914736,27268792.297318287,3029865.810813143,5.374999999999999,103.29844833379131,100.15962289737318,106.5135368723247
44,Arterials,FSUTMS Pct Error,154,596856.798221,552063.9972262154,3875.6934949415586,3584.8311508195807,-0.7764189635134895,-290.8623441219779,-7.504781905524854,40.43282787920511,36.846068640239906,0.8905942271672438,378170635.1301768,2455653.474871278,28.297,99.78715635242551,174.09419309521053,194.2160792665021
45,Collectors,FSUTMS Pct Error,169,298135.650775,297951.20935182844,1764.1162767751478,1763.0249074072688,-0.00488929032995937,-1.0913693678789969,-0.06186493386218563,65.2336687149641,52.970808624526924,0.8770886247084007,223812699.87709975,1324335.5022313595,67.62819476098599,96.09456938568651,153.24981274612878,165.49047577112157
46,Internal Counts,All,372,1038112.9606647,1024155.2158653112,2790.626238345968,2753.1054189927722,-0.15304191628908842,-37.52081935319575,-1.344530444013696,48.44735533366139,49.94987674941094,0.9218977759520918,679964807.1960375,1827862.3849355849,108.50519476098602,274.16178001581903,417.34837474609503,455.0828121711274
47,External Counts,All,11,90352.265,88484.5333656252,8213.842272727272,8044.048487784109,-0.05078136399310525,-169.7937849431628,-2.0671663675224865,5.401568876568316,5.453038453585946,0.9992824639674344,2165335.7173152966,196848.70157411788,4.359,40.72459106964084,38.08748268105816,39.91891176781883
48,Sc 3 Deception Pass,All,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,Sc 4 EW Fidalgo-Main,All,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,Sc 5 NS Southwest County,All,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
