,Type,Item,NumObs,TotCnt,TotMod,AvgCnt,AvgMod,Tstat,AvgErr,PctErr,PctRMSE,MAPE,CorrCoef,SumSqErr,MeanSqErr,Miles,kVMT,kVHT_FF,kVHT_CTime
34,AADT 30k to 50k,FSUTMS RMSE,5,158328.0044,179058.97793081167,31665.60088,35811.795586162334,1.5150768705205162,4146.194706162332,13.093687127159711,18.74246635689142,14.415655449131007,0.9427960817073018,176116056.05039674,35223211.21007935,3.4050000000000002,126.03733561453971,124.33497451106257,135.42903235432047
35,AADT 50k to 60k,FSUTMS RMSE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,AADT > 60k,FSUTMS RMSE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,AADT < 10k,FSUTMS Pct Error,348,1112245.7434959998,1284155.6672799329,3196.1084583218385,3700.7367933139276,2.463708790186674,504.6283349920891,15.788836379384048,58.70423242748607,57.490803718235824,0.7896461603475675,1221550201.0841687,3520317.582375126,101.70019476098602,289.6433908868781,502.7820276678919,539.3843582605265
38,AADT 10k to 30k,FSUTMS Pct Error,32,498644.40884000005,545088.7113745761,15582.637776250001,17034.022230455503,1.0331957618489809,1451.3844542055012,9.314112764769536,27.288044480361094,23.995835997285806,0.7712482056339264,578597773.1821189,18081180.411941215,7.966999999999999,140.75168319898194,192.91699387350567,234.95790779696685
39,AADT 30k to 50k,FSUTMS Pct Error,5,158328.0044,179058.97793081167,31665.60088,35811.795586162334,1.5150768705205162,4146.194706162332,13.093687127159711,18.74246635689142,14.415655449131007,0.9427960817073018,176116056.05039674,35223211.21007935,3.4050000000000002,126.03733561453971,124.33497451106257,135.42903235432047
40,AADT 50k to 65k,FSUTMS Pct Error,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,AADT 65k to 75k,FSUTMS Pct Error,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,AADT > 75k,FSUTMS Pct Error,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,Freeways,FSUTMS Pct Error,9,234867.3111,257579.816769462,26096.367899999997,28619.979641051334,0.6023108629019971,2523.611741051336,9.670356237778732,17.343302761038697,10.839055991676767,0.9524177868670826,184359810.604302,20484423.400477998,5.374999999999999,167.05474735408248,162.92231314188487,175.55005315738273
