,Type,Item,NumObs,TotCnt,TotMod,AvgCnt,AvgMod,Tstat,AvgErr,PctErr,PctRMSE,MAPE,CorrCoef,SumSqErr,MeanSqErr,Miles,kVMT,kVHT_FF,kVHT_CTime
50,Sc 5 NS Southwest County,All,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,Sc 6 EW East Sedro-Woolley,All,1,886.69,1190.3447395005937,886.69,1190.3447395005937,,303.6547395005937,34.24587392443736,34.24587392443736,34.24587392443736,0.0,92206.2008211734,92206.2008211734,0.9159999999999999,1.0903557813825437,1.189479034235502,1.2275830326325812
52,Sc 7 NS Skagit River @I5,All,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,Sc 8 EW Northwest County,All,3,989.0550000000001,1067.7110474303884,329.685,355.9036824767961,0.31476741455876284,26.21868247679612,7.952646458527418,17.94400831113995,13.076112173089163,0.9524890729765403,10499.256706094893,3499.7522353649642,0.44300000000000006,0.15534214782642208,0.23102050165637236,0.23530515841637195
54,Sc 9 NS Mount Vernon,All,4,1548.45,1487.0074442504008,387.1125,371.7518610626002,-0.10148845689416974,-15.360638937399813,-3.9680038586715263,25.083081151599462,21.293478438244613,0.9010497801607862,37713.4399921203,9428.359998030075,0.71,0.2497698410774548,0.5994476185858914,0.6559853736981315
55,Sc 10 EW Mount Vernon,All,4,2154.3450000000003,3298.468652215539,538.5862500000001,824.6171630538847,1.1867300531322686,286.03091305388466,53.107726581190036,65.0171126713254,57.76621054643773,0.791492520176527,490485.1612184845,122621.29030462113,0.602,0.5227624262362041,1.234471221834966,1.6655434983652637
56,Sc 11 EW West Sedro-Woolley,All,1,1154.0711,1500.4532838396044,1154.0711,1500.4532838396044,,346.3821838396045,30.013937948849478,30.013937948849478,30.013937948849474,0.0,119980.61728149359,119980.61728149359,0.131,0.19655938018298819,0.23587125621958585,0.25495345743031433
57,Sc 12 EW Fidalgo Bay,All,2,2610.6513,3396.0663550962076,1305.32565,1698.0331775481038,0.1905765951016721,392.7075275481038,30.08502342293694,42.747196177940786,18.54735383662168,1.0000000000000002,622705.9399253574,311352.9699626787,1.011,1.5246277672420794,1.70479184760885,1.800961535043109
58,Sc 13 Sedro-Woolley Cordon,All,7,4091.2271,4705.561978872196,584.4610142857143,672.2231398388851,0.26696025884608915,87.76212555317079,15.015907546960555,33.69533396135668,47.87785721704417,0.9686894795802666,271486.7665690824,38783.8237955832,4.593999999999999,2.6102319070508635,3.4398465945211534,4.151024141417485
59,Sc 14 NS Bow Hill Rd,All,4,649.32844,550.5692138204207,162.33211,137.64230345510518,-0.25031359713149,-24.68980654489482,-15.20944103104113,42.77973132862226,51.13529823877868,0.8821618577868626,19290.565722457897,4822.641430614474,5.4350000000000005,0.6223673853306161,0.7621615694393411,0.7669153712005055
60,Sc 15 Anacortes,All,7,2848.1829000000002,3551.3624774801365,406.88327142857145,507.33749678287666,0.4393924146197137,100.45422535430521,24.68870863174329,34.03549979520509,44.55604641700755,0.9713172985861962,134246.19159861616,19178.02737123088,1.7119999999999997,0.6066303611988898,1.063764326005082,1.1366285579254083
61,Sc 16 Outer Mount Vernon,All,5,1144.34755,1062.5771055675937,228.86951,212.51542111351873,-0.1433153949346753,-16.354088886481264,-7.145595272380871,36.46429348590211,47.23441196207287,0.9059217996798364,34824.22743952157,6964.845487904315,4.405,0.8050922653719305,1.112782295330893,1.129316435142823
